#NSGA2
popsize 50
maxGen 200
numVar 2
numObj 2
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 200
currentGen	1
evaluateCount	50
totalTime	0.0298985
firstFrontCount	22
frontCount	5
avgEvalTime	1.115e-05
#end
Var1	Var2	Obj1	Obj2	
avgEvalTime	1.4316e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
5	5	200	0	
0	0	0	50	
1.15862	2.0251	21.7737	23.6062	
1.49993	1.26865	15.4371	26.1735	
3.70446	2.4005	77.9416	8.43584	
1.28275	2.07282	23.768	22.3864	
4.95946	4.60696	183.281	0.156127	
3.02511	3.37785	82.2445	6.53158	
0.866963	0.588758	4.39304	36.5411	
3.72251	3.98276	118.878	2.66675	
0.531675	0.695123	3.06349	38.4979	
0.367217	0	0.539393	46.4627	
4.96205	4.86279	193.075	0.0202675	
0.575197	0.400178	1.96398	40.7372	
2.60711	2.61635	54.5693	11.4077	
3.9223	3.51451	110.945	3.36813	
3.32068	2.52278	69.5653	8.95675	
1.60468	2.0951	27.8578	19.9666	
4.01464	3.90371	125.425	2.17278	
0.139823	0.0817373	0.104926	47.8106	
0.586042	1.12542	6.44003	34.4954	
4.21567	4.2982	144.986	1.10769	
2.08608	1.81638	30.604	18.6263	
4.28164	4.40978	151.114	0.864403	
1.24789	0.976315	10.0416	30.2684	
1.34091	1.14913	12.4743	28.2181	
0.251573	0.406327	0.913562	43.6494	
2.9368	3.65629	87.9729	6.06237	
3.5182	3.45289	97.2008	4.58928	
4.21359	4.13069	139.268	1.37415	
4.39915	4.53071	159.519	0.581258	
2.96845	2.48813	60.01	10.4367	
4.76885	4.55405	173.925	0.252303	
1.19956	0.767279	8.11066	32.3593	
2.29275	1.87367	35.0693	17.1032	
0.535521	0.27508	1.44981	42.2564	
4.16685	3.90827	130.549	1.88602	
1.19628	1.40462	13.6162	27.3951	
4.24701	3.95973	134.866	1.64915	
3.7157	3.42002	102.012	4.14575	
0.79237	1.49287	11.4261	30.0041	
2.28329	2.07106	38.0108	15.9592	
1.88149	2.17285	33.0452	17.7179	
3.35846	3.46993	93.2787	5.03577	
2.58748	3.14379	66.3138	9.26578	
4.47199	4.66564	167.067	0.390597	
4.66399	4.16852	156.517	0.804266	
3.35177	3.35958	90.0846	5.40763	



#Generation 94 / 200
currentGen	94
evaluateCount	4700
totalTime	6.92522
firstFrontCount	50
frontCount	1
avgEvalTime	1.3458e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
5	5	200	0	
0	0	0	50	
2.60711	2.61635	54.5693	11.4077	
3.02511	3.37785	82.2445	6.53158	
2.68787	2.06209	45.9074	13.9773	
3.23775	2.70599	71.2214	8.36804	
4.95946	4.60696	183.281	0.156127	
0.586042	1.12542	6.44003	34.4954	
4.96205	4.86279	193.075	0.0202675	
4.76885	4.55405	173.925	0.252303	
4.47199	4.66564	167.067	0.390597	
0.251573	0.406327	0.913562	43.6494	
4.01464	3.90371	125.425	2.17278	
2.58748	3.14379	66.3138	9.26578	
2.96845	2.48813	60.01	10.4367	
4.21567	4.2982	144.986	1.10769	
0.866963	0.588758	4.39304	36.5411	
0.531675	0.695123	3.06349	38.4979	
4.28164	4.40978	151.114	0.864403	
3.9223	3.51451	110.945	3.36813	
3.45113	3.10052	86.094	6.00703	
3.5182	3.45289	97.2008	4.58928	
4.39915	4.53071	159.519	0.581258	
2.29275	1.87367	35.0693	17.1032	
2.39336	2.2357	42.906	14.436	
0	0.422386	0.713638	45.9546	
4.16685	3.90827	130.549	1.88602	
3.7157	3.42002	102.012	4.14575	
2.28329	2.07106	38.0108	15.9592	
3.35177	3.35958	90.0846	5.40763	
2.36791	2.08557	39.8265	15.4218	
4.03985	3.61542	117.567	2.83894	
0.79237	1.49287	11.4261	30.0041	
1.34091	1.14913	12.4743	28.2181	
1.88149	2.17285	33.0452	17.7179	
3.72251	3.98276	118.878	2.66675	
1.28275	2.07282	23.768	22.3864	
3.35846	3.46993	93.2787	5.03577	
4.21359	4.13069	139.268	1.37415	
1.35779	0.762548	9.70032	31.2217	
1.17402	0.723243	7.60564	32.9288	
0.690675	0.372116	2.46201	39.9876	
1.46272	1.50943	17.6717	24.6964	
2.08608	1.81638	30.604	18.6263	
0.535521	0.27508	1.44981	42.2564	
4.66399	4.16852	156.517	0.804266	
2.73328	2.64332	57.8319	10.692	
0.451997	0.932694	4.29688	37.2273	



#Generation 95 / 200
currentGen	95
evaluateCount	4750
totalTime	6.94694
firstFrontCount	50
frontCount	1
avgEvalTime	9.486e-06
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
5	5	200	0	
0	0	0	50	
1.46272	1.50943	17.6717	24.6964	
1.34091	1.14913	12.4743	28.2181	
1.28275	2.07282	23.768	22.3864	
2.60711	2.61635	54.5693	11.4077	
2.68787	2.06209	45.9074	13.9773	
1.88666	1.76303	26.6711	20.1708	
0	0.191849	0.147224	48.1183	
0.535521	0.27508	1.44981	42.2564	
2.08608	1.81638	30.604	18.6263	
4.01464	3.90371	125.425	2.17278	
0.79237	1.49287	11.4261	30.0041	
3.23775	2.70599	71.2214	8.36804	
0.690675	0.372116	2.46201	39.9876	
0	0.422386	0.713638	45.9546	
3.57463	2.68095	79.8617	7.4097	
2.99475	3.08412	73.9213	7.69163	
3.2189	4.06857	107.658	4.03989	
2.39336	2.2357	42.906	14.436	
1.35779	0.762548	9.70032	31.2217	
4.47199	4.66564	167.067	0.390597	
4.76885	4.55405	173.925	0.252303	
4.21359	4.13069	139.268	1.37415	
3.5182	3.45289	97.2008	4.58928	
0.251573	0.406327	0.913562	43.6494	
1.17402	0.723243	7.60564	32.9288	
3.35177	3.35958	90.0846	5.40763	
2.36791	2.08557	39.8265	15.4218	
0.586042	1.12542	6.44003	34.4954	
3.02511	3.37785	82.2445	6.53158	
1.88149	2.17285	33.0452	17.7179	
3.72251	3.98276	118.878	2.66675	
2.58748	3.14379	66.3138	9.26578	
3.35846	3.46993	93.2787	5.03577	
4.00751	4.15484	133.291	1.69934	
4.94448	4.57234	181.417	0.185973	
4.28164	4.40978	151.114	0.864403	
0.434772	0.0966015	0.793435	44.8846	
4.39915	4.53071	159.519	0.581258	
0.866963	0.588758	4.39304	36.5411	
0.531675	0.695123	3.06349	38.4979	
0.451997	0.932694	4.29688	37.2273	
2.62397	2.96676	62.7476	9.77958	
1.39079	0.599702	9.17581	32.389	
3.40753	4.09344	113.47	3.35781	
3.9223	3.51451	110.945	3.36813	
4.66399	4.16852	156.517	0.804266	



#Generation 96 / 200
currentGen	96
evaluateCount	4800
totalTime	7.18178
firstFrontCount	50
frontCount	1
avgEvalTime	9.602e-06
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
5	5	200	0	
0	0	0	50	
4.94448	4.57234	181.417	0.185973	
1.46272	1.50943	17.6717	24.6964	
5	4.93841	197.551	0.00379375	
3.2189	4.06857	107.658	4.03989	
3.5182	3.45289	97.2008	4.58928	
4.21359	4.13069	139.268	1.37415	
4.01464	3.90371	125.425	2.17278	
3.02511	3.37785	82.2445	6.53158	
1.28275	2.07282	23.768	22.3864	
1.88666	1.76303	26.6711	20.1708	
0.690648	1.05329	6.34569	34.147	
4.00751	4.15484	133.291	1.69934	
3.35177	3.35958	90.0846	5.40763	
0	0.191849	0.147224	48.1183	
3.72251	3.98276	118.878	2.66675	
2.36791	2.08557	39.8265	15.4218	
2.30129	2.81713	52.9286	12.048	
4.47199	4.66564	167.067	0.390597	
1.6773	1.18637	16.8833	25.5841	
4.76885	4.55405	173.925	0.252303	
1.72185	0.867172	14.867	27.8265	
2.02879	2.77386	47.2411	13.7838	
0.690147	0.776536	4.31725	36.4125	
4.43274	4.1869	148.717	0.982922	
0	0.422386	0.713638	45.9546	
0.535521	0.27508	1.44981	42.2564	
3.57463	2.68095	79.8617	7.4097	
0.531675	0.695123	3.06349	38.4979	
2.99475	3.08412	73.9213	7.69163	
4.39915	4.53071	159.519	0.581258	
3.23775	2.70599	71.2214	8.36804	
0.251573	0.406327	0.913562	43.6494	
1.88149	2.17285	33.0452	17.7179	
2.26432	1.95228	35.7542	16.7725	
2.62397	2.96676	62.7476	9.77958	
3.40753	4.09344	113.47	3.35781	
3.35846	3.46993	93.2787	5.03577	
0.679121	0.306464	2.2205	40.6993	
2.09575	1.80104	30.5437	18.668	
1.17402	0.723243	7.60564	32.9288	
2.7695	2.68876	59.5981	10.317	
2.39336	2.2357	42.906	14.436	
0.614017	0.453743	2.3316	39.9053	
0.451997	0.932694	4.29688	37.2273	
4.66399	4.16852	156.517	0.804266	
1.61161	1.8505	24.0865	21.4005	



#Generation 97 / 200
currentGen	97
evaluateCount	4850
totalTime	7.20926
firstFrontCount	50
frontCount	1
avgEvalTime	1.6334e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
5	5	200	0	
0	0	0	50	
1.17402	0.723243	7.60564	32.9288	
1.13534	1.32804	12.2107	28.4189	
4.94448	4.57234	181.417	0.185973	
3.2189	4.06857	107.658	4.03989	
3.23775	2.70599	71.2214	8.36804	
2.62397	2.96676	62.7476	9.77958	
5	4.93841	197.551	0.00379375	
4.43274	4.1869	148.717	0.982922	
3.5182	3.45289	97.2008	4.58928	
0.690648	1.05329	6.34569	34.147	
3.35177	3.35958	90.0846	5.40763	
3.85639	3.62605	112.08	3.19557	
2.36791	2.08557	39.8265	15.4218	
0.251573	0.406327	0.913562	43.6494	
1.33242	1.80948	20.1982	23.6306	
4.76885	4.55405	173.925	0.252303	
3.02511	3.37785	82.2445	6.53158	
2.7695	2.68876	59.5981	10.317	
0.690147	0.776536	4.31725	36.4125	
2.39336	2.2357	42.906	14.436	
2.26432	1.95228	35.7542	16.7725	
1.72185	0.867172	14.867	27.8265	
2.09575	1.80104	30.5437	18.668	
2.81449	2.40989	54.9156	11.4851	
2.02879	2.77386	47.2411	13.7838	
1.28275	2.07282	23.768	22.3864	
0.531675	0.695123	3.06349	38.4979	
2.07218	2.88677	50.5096	13.0379	
0	0.422386	0.713638	45.9546	
4.66399	4.16852	156.517	0.804266	
1.46272	1.50943	17.6717	24.6964	
4.07173	4.2905	139.95	1.36508	
1.43429	1.37457	15.7865	25.8581	
2.30129	2.81713	52.9286	12.048	
3.02592	3.1388	76.0329	7.36108	
3.35846	3.46993	93.2787	5.03577	
4.47199	4.66564	167.067	0.390597	
4.00751	4.15484	133.291	1.69934	
2.12612	1.58807	28.1695	19.9004	
3.72251	3.98276	118.878	2.66675	
0.451997	0.932694	4.29688	37.2273	
2.84056	3.49858	81.2353	6.91746	
0.535521	0.27508	1.44981	42.2564	
4.39915	4.53071	159.519	0.581258	
0.17734	0.170231	0.241712	46.5847	
0.614017	0.453743	2.3316	39.9053	



#Generation 98 / 200
currentGen	98
evaluateCount	4900
totalTime	7.23143
firstFrontCount	50
frontCount	1
avgEvalTime	9.8e-06
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
5	5	200	0	
0	0	0	50	
3.72251	3.98276	118.878	2.66675	
4.00751	4.15484	133.291	1.69934	
4.94448	4.57234	181.417	0.185973	
1.13534	1.32804	12.2107	28.4189	
0.786091	1.27416	8.96568	31.6389	
2.62397	2.96676	62.7476	9.77958	
5	4.93841	197.551	0.00379375	
4.43274	4.1869	148.717	0.982922	
4.07173	4.2905	139.95	1.36508	
3.23775	2.70599	71.2214	8.36804	
1.28275	2.07282	23.768	22.3864	
2.36791	2.08557	39.8265	15.4218	
0.535521	0.27508	1.44981	42.2564	
3.5182	3.45289	97.2008	4.58928	
4.47199	4.66564	167.067	0.390597	
0.614017	0.453743	2.3316	39.9053	
3.35177	3.35958	90.0846	5.40763	
1.43429	1.37457	15.7865	25.8581	
4.76885	4.55405	173.925	0.252303	
0.251573	0.406327	0.913562	43.6494	
3.02511	3.37785	82.2445	6.53158	
1.58396	1.98896	25.8596	20.7357	
2.39336	2.2357	42.906	14.436	
0.186619	0.139117	0.21672	46.7968	
1.72185	0.867172	14.867	27.8265	
2.7695	2.68876	59.5981	10.317	
2.02879	2.77386	47.2411	13.7838	
2.12612	1.58807	28.1695	19.9004	
3.97096	3.26262	105.653	4.07742	
2.07218	2.88677	50.5096	13.0379	
2.26432	1.95228	35.7542	16.7725	
0.180604	0.255089	0.390754	45.7408	
4.66399	4.16852	156.517	0.804266	
4.39915	4.53071	159.519	0.581258	
3.85639	3.62605	112.08	3.19557	
1.33242	1.80948	20.1982	23.6306	
3.02592	3.1388	76.0329	7.36108	
0.947247	0.688435	5.48488	35.0144	
2.30129	2.81713	52.9286	12.048	
2.09575	1.80104	30.5437	18.668	
0.690147	0.776536	4.31725	36.4125	
0.451997	0.932694	4.29688	37.2273	
2.49134	2.76127	55.3257	11.3053	
3.33125	2.69382	73.4155	8.10321	
1.46272	1.50943	17.6717	24.6964	
3.55476	3.84592	109.71	3.42063	



#Generation 99 / 200
currentGen	99
evaluateCount	4950
totalTime	7.25409
firstFrontCount	50
frontCount	1
avgEvalTime	9.508e-06
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
5	5	200	0	
0	0	0	50	
3.72251	3.98276	118.878	2.66675	
0.947247	0.688435	5.48488	35.0144	
0.614017	0.453743	2.3316	39.9053	
0.786091	1.27416	8.96568	31.6389	
2.26432	1.95228	35.7542	16.7725	
3.35177	3.35958	90.0846	5.40763	
3.82263	4.27724	131.629	1.90857	
3.02511	3.37785	82.2445	6.53158	
0.186619	0.139117	0.21672	46.7968	
3.97096	3.26262	105.653	4.07742	
5	4.69312	188.101	0.0941757	
0.535521	0.27508	1.44981	42.2564	
1.13534	1.32804	12.2107	28.4189	
4.47199	4.66564	167.067	0.390597	
4.76885	4.55405	173.925	0.252303	
0.251573	0.406327	0.913562	43.6494	
4.94448	4.57234	181.417	0.185973	
4.07173	4.2905	139.95	1.36508	
3.5182	3.45289	97.2008	4.58928	
1.72185	0.867172	14.867	27.8265	
1.33242	1.80948	20.1982	23.6306	
2.49134	2.76127	55.3257	11.3053	
2.7695	2.68876	59.5981	10.317	
0.180604	0.255089	0.390754	45.7408	
2.02879	2.77386	47.2411	13.7838	
1.58396	1.98896	25.8596	20.7357	
2.01918	1.96838	31.8063	18.0761	
4.43274	4.1869	148.717	0.982922	
2.07218	2.88677	50.5096	13.0379	
2.88036	3.04877	70.3661	8.30014	
0.664316	1.5149	10.945	30.9441	
4.66399	4.16852	156.517	0.804266	
0.558877	0.782795	3.70044	37.5084	
5	4.93841	197.551	0.00379375	
4.39915	4.53071	159.519	0.581258	
3.85639	3.62605	112.08	3.19557	
2.36791	2.08557	39.8265	15.4218	
1.43429	1.37457	15.7865	25.8581	
2.30129	2.81713	52.9286	12.048	
2.39336	2.2357	42.906	14.436	
4.00751	4.15484	133.291	1.69934	
3.92635	4.5897	145.926	1.32108	
1.28275	2.07282	23.768	22.3864	
1.46272	1.50943	17.6717	24.6964	
0.690147	0.776536	4.31725	36.4125	
2.5634	3.14789	65.921	9.36732	



#Generation 100 / 200
currentGen	100
evaluateCount	5000
totalTime	7.27747
firstFrontCount	50
frontCount	1
avgEvalTime	1.345e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
5	5	200	0	
0	0	0	50	
3.02511	3.37785	82.2445	6.53158	
2.88036	3.04877	70.3661	8.30014	
2.01918	1.96838	31.8063	18.0761	
1.58396	1.98896	25.8596	20.7357	
3.72251	3.98276	118.878	2.66675	
0.947247	0.688435	5.48488	35.0144	
0.786091	1.27416	8.96568	31.6389	
0.614017	0.453743	2.3316	39.9053	
3.85639	3.62605	112.08	3.19557	
2.5634	3.14789	65.921	9.36732	
2.7695	2.68876	59.5981	10.317	
4.05624	3.9998	129.806	1.89108	
0.186619	0.139117	0.21672	46.7968	
1.28275	2.07282	23.768	22.3864	
1.13534	1.32804	12.2107	28.4189	
0.535521	0.27508	1.44981	42.2564	
3.35177	3.35958	90.0846	5.40763	
1.22828	0.942929	9.5911	30.6857	
0.558877	0.782795	3.70044	37.5084	
1.43429	1.37457	15.7865	25.8581	
4.07173	4.2905	139.95	1.36508	
1.72185	0.867172	14.867	27.8265	
2.36791	2.08557	39.8265	15.4218	
2.49134	2.76127	55.3257	11.3053	
3.97096	3.26262	105.653	4.07742	
4.94448	4.57234	181.417	0.185973	
2.02879	2.77386	47.2411	13.7838	
4.47199	4.66564	167.067	0.390597	
2.07218	2.88677	50.5096	13.0379	
5	4.93841	197.551	0.00379375	
4.00751	4.15484	133.291	1.69934	
2.30129	2.81713	52.9286	12.048	
5	4.69312	188.101	0.0941757	
1.33242	1.80948	20.1982	23.6306	
2.26432	1.95228	35.7542	16.7725	
4.39915	4.53071	159.519	0.581258	
3.5182	3.45289	97.2008	4.58928	
0.251573	0.406327	0.913562	43.6494	
4.07362	3.07618	104.229	4.55929	
4.76885	4.55405	173.925	0.252303	
3.92635	4.5897	145.926	1.32108	
2.23787	2.02443	36.4255	16.4834	
1.46272	1.50943	17.6717	24.6964	
0.144357	0.402217	0.730469	44.7169	
0.180604	0.255089	0.390754	45.7408	
4.12259	4.59987	152.618	0.929961	



#Generation 101 / 200
currentGen	101
evaluateCount	5050
totalTime	7.52377
firstFrontCount	50
frontCount	1
avgEvalTime	1.0842e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
5	5	200	0	
0	0	0	50	
3.72251	3.98276	118.878	2.66675	
0.786091	1.27416	8.96568	31.6389	
0.947247	0.688435	5.48488	35.0144	
3.35177	3.35958	90.0846	5.40763	
2.36791	2.08557	39.8265	15.4218	
2.89023	3.14914	73.0822	7.87679	
3.85639	3.62605	112.08	3.19557	
0.558877	0.782795	3.70044	37.5084	
4.05624	3.9998	129.806	1.89108	
3.5182	3.45289	97.2008	4.58928	
0.186619	0.139117	0.21672	46.7968	
4.12259	4.59987	152.618	0.929961	
3.28515	3.11963	82.0973	6.47648	
1.22828	0.942929	9.5911	30.6857	
0.614017	0.453743	2.3316	39.9053	
1.43429	1.37457	15.7865	25.8581	
3.92635	4.5897	145.926	1.32108	
4.07173	4.2905	139.95	1.36508	
2.037	2.70819	45.9346	14.0318	
1.13534	1.32804	12.2107	28.4189	
2.7695	2.68876	59.5981	10.317	
1.46272	1.50943	17.6717	24.6964	
3.97096	3.26262	105.653	4.07742	
4.94448	4.57234	181.417	0.185973	
2.49134	2.76127	55.3257	11.3053	
4.39915	4.53071	159.519	0.581258	
1.50429	2.10754	26.8185	20.5863	
5	4.93841	197.551	0.00379375	
3.11053	3.33677	83.2377	6.33643	
1.7988	2.10115	30.6021	18.651	
1.72185	0.867172	14.867	27.8265	
0.608377	0.918215	4.85296	35.9473	
2.37145	2.75741	52.9084	11.9385	
0.535521	0.27508	1.44981	42.2564	
4.47199	4.66564	167.067	0.390597	
5	4.69312	188.101	0.0941757	
0.251573	0.406327	0.913562	43.6494	
4.07362	3.07618	104.229	4.55929	
0.560085	0.391452	1.86772	40.9516	
2.95999	2.63521	62.8235	9.75387	
2.07218	2.88677	50.5096	13.0379	
2.88036	3.04877	70.3661	8.30014	
2.23787	2.02443	36.4255	16.4834	
2.34506	1.71947	33.8236	17.8106	
1.33242	1.80948	20.1982	23.6306	
0.144357	0.402217	0.730469	44.7169	



#Generation 102 / 200
currentGen	102
evaluateCount	5100
totalTime	7.55616
firstFrontCount	50
frontCount	1
avgEvalTime	1.2292e-05
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
5	5	200	0	
0	0	0	50	
1.50429	2.10754	26.8185	20.5863	
3.72251	3.98276	118.878	2.66675	
1.33242	1.80948	20.1982	23.6306	
3.35177	3.35958	90.0846	5.40763	
2.037	2.70819	45.9346	14.0318	
2.36791	2.08557	39.8265	15.4218	
0.786091	1.27416	8.96568	31.6389	
0.558877	0.782795	3.70044	37.5084	
4.94448	4.57234	181.417	0.185973	
3.5182	3.45289	97.2008	4.58928	
0.716176	0.994142	6.0049	34.398	
4.47199	4.66564	167.067	0.390597	
4.07173	4.2905	139.95	1.36508	
0.614017	0.453743	2.3316	39.9053	
4.05624	3.9998	129.806	1.89108	
4.39915	4.53071	159.519	0.581258	
2.83171	3.38942	78.027	7.29545	
1.89327	2.17218	33.2115	17.6483	
5	4.69312	188.101	0.0941757	
1.13534	1.32804	12.2107	28.4189	
2.7695	2.68876	59.5981	10.317	
3.30417	2.47908	68.2535	9.23089	
2.49134	2.76127	55.3257	11.3053	
1.7988	2.10115	30.6021	18.651	
2.95999	2.63521	62.8235	9.75387	
4.12259	4.59987	152.618	0.929961	
2.07218	2.88677	50.5096	13.0379	
0.144357	0.402217	0.730469	44.7169	
3.85639	3.62605	112.08	3.19557	
5	4.93841	197.551	0.00379375	
3.11053	3.33677	83.2377	6.33643	
4.05265	4.03973	130.974	1.81958	
0.608377	0.918215	4.85296	35.9473	
0.535521	0.27508	1.44981	42.2564	
0.846949	1.39895	10.6975	30.2154	
2.89023	3.14914	73.0822	7.87679	
2.19074	1.54706	28.771	19.8147	
0.0383056	0.178699	0.133602	47.8634	
0.251573	0.406327	0.913562	43.6494	
4.07362	3.07618	104.229	4.55929	
0.560085	0.391452	1.86772	40.9516	
2.88036	3.04877	70.3661	8.30014	
3.41178	3.98015	109.927	3.56253	
3.92635	4.5897	145.926	1.32108	
1.72185	0.867172	14.867	27.8265	
3.97096	3.26262	105.653	4.07742	



#Generation 103 / 200
currentGen	103
evaluateCount	5150
totalTime	7.57915
firstFrontCount	50
frontCount	1
avgEvalTime	1.2458e-05
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
0	0	0	50	
5	5	200	0	
1.33242	1.80948	20.1982	23.6306	
1.72185	0.867172	14.867	27.8265	
4.47199	4.66564	167.067	0.390597	
4.94448	4.57234	181.417	0.185973	
1.89327	2.17218	33.2115	17.6483	
0.0383056	0.178699	0.133602	47.8634	
2.36791	2.08557	39.8265	15.4218	
4.07173	4.2905	139.95	1.36508	
2.83171	3.38942	78.027	7.29545	
0.144357	0.402217	0.730469	44.7169	
3.11053	3.33677	83.2377	6.33643	
0.614017	0.453743	2.3316	39.9053	
4.05624	3.9998	129.806	1.89108	
3.72251	3.98276	118.878	2.66675	
3.92635	4.5897	145.926	1.32108	
1.39654	0.459805	8.64693	33.5983	
0.608377	0.918215	4.85296	35.9473	
1.13534	1.32804	12.2107	28.4189	
2.65393	2.44655	52.1159	12.0241	
0.786091	1.27416	8.96568	31.6389	
4.39915	4.53071	159.519	0.581258	
3.30417	2.47908	68.2535	9.23089	
0.716176	0.994142	6.0049	34.398	
2.95999	2.63521	62.8235	9.75387	
4.05265	4.03973	130.974	1.81958	
5	4.69312	188.101	0.0941757	
0.558877	0.782795	3.70044	37.5084	
2.89023	3.14914	73.0822	7.87679	
4.12259	4.59987	152.618	0.929961	
3.35177	3.35958	90.0846	5.40763	
0.846949	1.39895	10.6975	30.2154	
3.73891	2.88526	89.2167	6.06247	
4.07362	3.07618	104.229	4.55929	
3.21866	3.68855	95.8605	4.89309	
0.560085	0.391452	1.86772	40.9516	
2.88036	3.04877	70.3661	8.30014	
1.87792	1.45954	22.6274	22.2822	
4.81082	5	192.576	0.0357897	
2.19074	1.54706	28.771	19.8147	
3.5182	3.45289	97.2008	4.58928	
2.49134	2.76127	55.3257	11.3053	
1.7988	2.10115	30.6021	18.651	
4.62467	4.179	155.407	0.814907	
2.52517	2.3874	48.3047	12.9505	
2.037	2.70819	45.9346	14.0318	
5	4.93841	197.551	0.00379375	



#Generation 104 / 200
currentGen	104
evaluateCount	5200
totalTime	7.6015
firstFrontCount	50
frontCount	1
avgEvalTime	9.63e-06
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
0	0	0	50	
5	5	200	0	
1.33242	1.80948	20.1982	23.6306	
1.72185	0.867172	14.867	27.8265	
0.144357	0.402217	0.730469	44.7169	
1.87792	1.45954	22.6274	22.2822	
4.47199	4.66564	167.067	0.390597	
2.19074	1.54706	28.771	19.8147	
4.94448	4.57234	181.417	0.185973	
0.560085	0.391452	1.86772	40.9516	
0.558877	0.782795	3.70044	37.5084	
2.95999	2.63521	62.8235	9.75387	
4.06738	3.50268	115.249	3.11176	
3.47581	3.79717	105.999	3.76995	
0.846949	1.39895	10.6975	30.2154	
1.89327	2.17218	33.2115	17.6483	
0.614017	0.453743	2.3316	39.9053	
0.786091	1.27416	8.96568	31.6389	
2.32214	1.97684	37.201	16.3104	
0.608377	0.918215	4.85296	35.9473	
3.86959	3.99827	123.84	2.28128	
1.39654	0.459805	8.64693	33.5983	
1.13534	1.32804	12.2107	28.4189	
2.60826	2.73939	57.229	10.8308	
2.65393	2.44655	52.1159	12.0241	
4.39915	4.53071	159.519	0.581258	
3.30417	2.47908	68.2535	9.23089	
2.52517	2.3874	48.3047	12.9505	
0.716176	0.994142	6.0049	34.398	
0	0.31429	0.395113	46.9559	
1.7988	2.10115	30.6021	18.651	
3.35177	3.35958	90.0846	5.40763	
0.0383056	0.178699	0.133602	47.8634	
4.07362	3.07618	104.229	4.55929	
3.72251	3.98276	118.878	2.66675	
4.07173	4.2905	139.95	1.36508	
5	4.69312	188.101	0.0941757	
4.17718	4.04173	135.137	1.59533	
2.88036	3.04877	70.3661	8.30014	
2.49134	2.76127	55.3257	11.3053	
4.12259	4.59987	152.618	0.929961	
4.81082	5	192.576	0.0357897	
3.39852	3.18168	86.692	5.87103	
2.41354	2.21915	42.9993	14.4229	
3.21866	3.68855	95.8605	4.89309	
3.42568	2.81698	78.6827	7.24406	
3.11053	3.33677	83.2377	6.33643	
4.05624	3.9998	129.806	1.89108	



#Generation 105 / 200
currentGen	105
evaluateCount	5250
totalTime	7.62379
firstFrontCount	50
frontCount	1
avgEvalTime	1.217e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
0	0	0	50	
5	5	200	0	
1.72185	0.867172	14.867	27.8265	
4.47199	4.66564	167.067	0.390597	
1.75032	1.9943	28.1635	19.5946	
1.82503	1.26463	19.7201	24.0334	
4.64472	4.86955	181.144	0.143238	
0.558877	0.782795	3.70044	37.5084	
1.87792	1.45954	22.6274	22.2822	
4.12259	4.59987	152.618	0.929961	
0.560085	0.391452	1.86772	40.9516	
4.06738	3.50268	115.249	3.11176	
2.88036	3.04877	70.3661	8.30014	
3.47581	3.79717	105.999	3.76995	
4.39915	4.53071	159.519	0.581258	
0.186212	0.444055	0.927439	43.9292	
0.614017	0.453743	2.3316	39.9053	
3.42568	2.81698	78.6827	7.24406	
0.608377	0.918215	4.85296	35.9473	
2.41354	2.21915	42.9993	14.4229	
4.32209	4.16886	144.239	1.15035	
4.05624	3.9998	129.806	1.89108	
1.39654	0.459805	8.64693	33.5983	
2.65393	2.44655	52.1159	12.0241	
3.13207	2.68554	68.0879	8.8459	
2.52517	2.3874	48.3047	12.9505	
2.63785	1.7607	40.2333	16.0728	
0.716176	0.994142	6.0049	34.398	
0	0.31429	0.395113	46.9559	
3.35177	3.35958	90.0846	5.40763	
1.7988	2.10115	30.6021	18.651	
0.144357	0.402217	0.730469	44.7169	
3.21866	3.68855	95.8605	4.89309	
0.0383056	0.178699	0.133602	47.8634	
1.89327	2.17218	33.2115	17.6483	
4.81082	5	192.576	0.0357897	
4.17718	4.04173	135.137	1.59533	
2.95999	2.63521	62.8235	9.75387	
5	4.69312	188.101	0.0941757	
3.86959	3.99827	123.84	2.28128	
2.46283	2.30374	45.4912	13.707	
3.11053	3.33677	83.2377	6.33643	
4.07173	4.2905	139.95	1.36508	
3.39852	3.18168	86.692	5.87103	
