#NSGA2
popsize 50
maxGen 100
numVar 2
numObj 2
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	50
totalTime	0.0399441
firstFrontCount	20
frontCount	8
avgEvalTime	8.1488e-05
#end
Var1	Var2	Obj1	Obj2	
2.58505	2.61273	54.0355	11.531	
4.47521	4.64896	166.561	0.398631	
1.48543	1.12078	13.8507	27.4005	
3.61211	4.28461	125.621	2.43803	
2.68626	2.67653	57.5191	10.7519	
0.968514	1.26074	10.1099	30.235	
0.393614	0.862612	3.59613	38.3368	
3.46579	3.78797	105.442	3.82282	
1.61957	1.87499	24.5544	21.193	
4.28589	4.44244	152.416	0.82083	
0.422764	0.573148	2.02891	40.5481	
0.438047	0.932734	4.24752	37.3541	
0.804867	0.741299	4.78934	35.7357	
0.694622	0.349245	2.41789	40.1658	
2.93291	2.68282	63.1978	9.6422	
2.25154	2.3485	42.3396	14.5845	
3.04969	2.4764	61.7326	10.1723	
2.22204	2.57883	46.3513	13.5791	
0.685928	0.958717	5.55854	34.9432	
3.91135	4.08101	127.813	2.02971	



#Generation 26 / 100
currentGen	26
evaluateCount	1300
totalTime	2.7434
firstFrontCount	50
frontCount	1
avgEvalTime	1.3614e-05
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
5	5	200	0	
0	0	0	50	
1.98754	0.933836	19.2895	25.6086	
4.32071	4.08961	141.573	1.29026	
1.48543	1.12078	13.8507	27.4005	
0.222753	0	0.198476	47.8221	
4.28589	4.44244	152.416	0.82083	
2.95592	2.83603	67.1221	8.86103	
2.31105	2.11201	39.2063	15.5709	
4.88418	4.85377	189.657	0.0347974	
4.66233	4.85362	181.18	0.135448	
1.32356	2.33094	28.7405	20.64	
0.980931	1.04943	8.25412	31.7599	
0.319918	0.420636	1.11713	42.8737	
3.02199	3.25735	78.9709	6.94937	
1.82804	2.28074	34.1741	17.4557	
1.61957	1.87499	24.5544	21.193	
2.62288	2.38918	50.3507	12.4671	
4.6949	4.59113	172.482	0.260262	
2.22204	2.57883	46.3513	13.5791	
0.866071	0.927467	6.44109	33.6749	
4.36481	4.57054	159.765	0.587908	
3.13912	2.98516	75.0612	7.52243	
2.03157	1.91326	31.1512	18.3396	
3.38525	3.19	86.5441	5.88352	
2.58505	2.61273	54.0355	11.531	
0.336795	0.193171	0.602983	44.8511	
1.3773	1.79132	20.4231	23.4196	
2.68626	2.67653	57.5191	10.7519	
0.968514	1.26074	10.1099	30.235	
0.393614	0.862612	3.59613	38.3368	
1.45983	1.79635	21.4319	22.7962	
3.69943	3.55489	105.292	3.77981	
0.438047	0.932734	4.24752	37.3541	
4.15843	4.03302	134.231	1.6433	
0.804867	0.741299	4.78934	35.7357	
3.67127	3.78434	111.198	3.24335	
2.93291	2.68282	63.1978	9.6422	
0.422764	0.573148	2.02891	40.5481	
4.01564	3.64344	117.6	2.80922	
0.694622	0.349245	2.41789	40.1658	
3.04969	2.4764	61.7326	10.1723	
1.28187	1.1034	11.4427	29.008	
0.685928	0.958717	5.55854	34.9432	
3.61835	4.1661	121.795	2.60434	
3.3135	3.51947	93.4638	5.03625	
0.0431711	0.521203	1.09406	44.6298	
3.61211	4.28461	125.621	2.43803	



#Generation 27 / 100
currentGen	27
evaluateCount	1350
totalTime	2.76935
firstFrontCount	50
frontCount	1
avgEvalTime	1.3134e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
0	0	0	50	
5	5	200	0	
4.6949	4.59113	172.482	0.260262	
4.36481	4.57054	159.765	0.587908	
4.32071	4.08961	141.573	1.29026	
4.28589	4.44244	152.416	0.82083	
4.88418	4.85377	189.657	0.0347974	
2.31105	2.11201	39.2063	15.5709	
4.66233	4.85362	181.18	0.135448	
3.3135	3.51947	93.4638	5.03625	
0.980931	1.04943	8.25412	31.7599	
3.69943	3.55489	105.292	3.77981	
0.319918	0.420636	1.11713	42.8737	
3.01	4.01198	100.624	4.9363	
3.02199	3.25735	78.9709	6.94937	
3.67127	3.78434	111.198	3.24335	
0.866071	0.927467	6.44109	33.6749	
1.48543	1.12078	13.8507	27.4005	
4.4667	3.61699	132.136	2.19713	
3.13912	2.98516	75.0612	7.52243	
2.03157	1.91326	31.1512	18.3396	
1.72175	1.99005	27.6988	19.8068	
3.29467	2.63192	71.1275	8.51593	
4.01564	3.64344	117.6	2.80922	
0.393614	0.862612	3.59613	38.3368	
4.15843	4.03302	134.231	1.6433	
1.45983	1.79635	21.4319	22.7962	
1.93156	2.26113	35.3746	16.9167	
0.422764	0.573148	2.02891	40.5481	
2.18785	2.47486	43.6465	14.2845	
3.81825	4.00779	122.565	2.38103	
3.38525	3.19	86.5441	5.88352	
2.98867	3.54674	86.0459	6.15743	
2.62288	2.38918	50.3507	12.4671	
0.336795	0.193171	0.602983	44.8511	
0.438047	0.932734	4.24752	37.3541	
0	0.273825	0.29992	47.3367	
2.95592	2.83603	67.1221	8.86103	
0.804867	0.741299	4.78934	35.7357	
0.968514	1.26074	10.1099	30.235	
1.1468	1.7588	17.6341	25.3525	
1.61957	1.87499	24.5544	21.193	
0.694622	0.349245	2.41789	40.1658	
1.60337	1.52239	19.5539	23.6309	
1.17026	1.62912	16.0941	26.0298	
0.685928	0.958717	5.55854	34.9432	
0.222753	0	0.198476	47.8221	
2.58505	2.61273	54.0355	11.531	



#Generation 28 / 100
currentGen	28
evaluateCount	1400
totalTime	2.79201
firstFrontCount	50
frontCount	1
avgEvalTime	1.0024e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
5	5	200	0	
0	0	0	50	
1.48543	1.12078	13.8507	27.4005	
4.32071	4.08961	141.573	1.29026	
4.28589	4.44244	152.416	0.82083	
4.6949	4.59113	172.482	0.260262	
0.968514	1.26074	10.1099	30.235	
3.3437	2.20997	64.2571	10.5276	
4.88418	4.85377	189.657	0.0347974	
1.93156	2.26113	35.3746	16.9167	
0.336795	0.193171	0.602983	44.8511	
0.319918	0.420636	1.11713	42.8737	
1.61957	1.87499	24.5544	21.193	
4.66233	4.85362	181.18	0.135448	
1.72175	1.99005	27.6988	19.8068	
2.31105	2.11201	39.2063	15.5709	
3.81825	4.00779	122.565	2.38103	
3.02199	3.25735	78.9709	6.94937	
2.62288	2.38918	50.3507	12.4671	
0.866071	0.927467	6.44109	33.6749	
2.58505	2.61273	54.0355	11.531	
1.45983	1.79635	21.4319	22.7962	
4.4667	3.61699	132.136	2.19713	
4.53561	4.46148	161.906	0.50566	
2.16371	2.60919	45.9581	13.7605	
0.393614	0.862612	3.59613	38.3368	
4.15843	4.03302	134.231	1.6433	
0	0.273825	0.29992	47.3367	
0.422764	0.573148	2.02891	40.5481	
0.980931	1.04943	8.25412	31.7599	
1.17026	1.62912	16.0941	26.0298	
3.01	4.01198	100.624	4.9363	
0.438047	0.932734	4.24752	37.3541	
2.98867	3.54674	86.0459	6.15743	
3.13912	2.98516	75.0612	7.52243	
0.804867	0.741299	4.78934	35.7357	
4.01564	3.64344	117.6	2.80922	
4.36481	4.57054	159.765	0.587908	
0.694622	0.349245	2.41789	40.1658	
0.222753	0	0.198476	47.8221	
3.65405	3.11653	92.2593	5.35904	
3.3135	3.51947	93.4638	5.03625	
1.94607	2.00159	31.1743	18.3169	
0.685928	0.958717	5.55854	34.9432	
2.53143	2.09756	43.2317	14.518	
2.69837	2.99392	64.979	9.32187	
2.03157	1.91326	31.1512	18.3396	
1.60337	1.52239	19.5539	23.6309	



#Generation 29 / 100
currentGen	29
evaluateCount	1450
totalTime	2.81743
firstFrontCount	50
frontCount	1
avgEvalTime	1.3928e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
5	5	200	0	
0	0	0	50	
4.28589	4.44244	152.416	0.82083	
4.6949	4.59113	172.482	0.260262	
4.88418	4.85377	189.657	0.0347974	
2.69837	2.99392	64.979	9.32187	
1.93156	2.26113	35.3746	16.9167	
0.319918	0.420636	1.11713	42.8737	
4.32071	4.08961	141.573	1.29026	
1.61957	1.87499	24.5544	21.193	
4.66233	4.85362	181.18	0.135448	
3.48839	4.07712	115.167	3.13668	
3.34575	3.86478	104.522	4.02527	
3.81825	4.00779	122.565	2.38103	
2.31105	2.11201	39.2063	15.5709	
3.18041	2.85352	73.0302	7.9183	
1.48543	1.12078	13.8507	27.4005	
2.58505	2.61273	54.0355	11.531	
2.98867	3.54674	86.0459	6.15743	
0.866071	0.927467	6.44109	33.6749	
0.926901	1.46818	12.0588	29.0639	
1.45983	1.79635	21.4319	22.7962	
4.29746	3.80585	131.811	1.91955	
3.20013	2.25597	61.3208	10.7693	
4.53561	4.46148	161.906	0.50566	
2.53143	2.09756	43.2317	14.518	
0.336795	0.193171	0.602983	44.8511	
0.980931	1.04943	8.25412	31.7599	
1.17026	1.62912	16.0941	26.0298	
1.24272	1.69027	17.6054	25.0715	
1.60337	1.52239	19.5539	23.6309	
0.422764	0.573148	2.02891	40.5481	
3.01	4.01198	100.624	4.9363	
1.72175	1.99005	27.6988	19.8068	
2.16371	2.60919	45.9581	13.7605	
0.222753	0	0.198476	47.8221	
4.36481	4.57054	159.765	0.587908	
3.65405	3.11653	92.2593	5.35904	
0.968514	1.26074	10.1099	30.235	
3.02199	3.25735	78.9709	6.94937	
0.393614	0.862612	3.59613	38.3368	
4.01564	3.64344	117.6	2.80922	
0.0622723	0.340052	0.478052	46.0963	
3.31615	3.07185	81.7322	6.55314	
1.94607	2.00159	31.1743	18.3169	
0.938982	0.709746	5.5417	34.8982	
3.13912	2.98516	75.0612	7.52243	
2.70028	2.2113	48.7254	13.0656	



#Generation 30 / 100
currentGen	30
evaluateCount	1500
totalTime	2.84078
firstFrontCount	50
frontCount	1
avgEvalTime	9.444e-06
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
5	5	200	0	
0	0	0	50	
0.393614	0.862612	3.59613	38.3368	
4.32071	4.08961	141.573	1.29026	
0.938982	0.709746	5.5417	34.8982	
3.34575	3.86478	104.522	4.02527	
2.69837	2.99392	64.979	9.32187	
4.6949	4.59113	172.482	0.260262	
0.422764	0.573148	2.02891	40.5481	
1.94607	2.00159	31.1743	18.3169	
1.93156	2.26113	35.3746	16.9167	
1.61957	1.87499	24.5544	21.193	
1.72175	1.99005	27.6988	19.8068	
3.65405	3.11653	92.2593	5.35904	
3.81204	3.17176	98.367	4.7537	
2.31105	2.11201	39.2063	15.5709	
2.58505	2.61273	54.0355	11.531	
4.28589	4.44244	152.416	0.82083	
1.48543	1.12078	13.8507	27.4005	
0.222753	0	0.198476	47.8221	
3.81825	4.00779	122.565	2.38103	
2.98867	3.54674	86.0459	6.15743	
0.866071	0.927467	6.44109	33.6749	
0.926901	1.46818	12.0588	29.0639	
4.66233	4.85362	181.18	0.135448	
1.45983	1.79635	21.4319	22.7962	
0.980931	1.04943	8.25412	31.7599	
4.29746	3.80585	131.811	1.91955	
3.20013	2.25597	61.3208	10.7693	
4.53561	4.46148	161.906	0.50566	
2.53143	2.09756	43.2317	14.518	
2.70028	2.2113	48.7254	13.0656	
2.8149	3.16193	71.6857	8.15319	
0.319918	0.420636	1.11713	42.8737	
1.17026	1.62912	16.0941	26.0298	
3.34827	4.17095	114.431	3.41554	
0.0622723	0.340052	0.478052	46.0963	
3.63679	4.41293	130.801	2.20299	
1.24272	1.69027	17.6054	25.0715	
0.336795	0.193171	0.602983	44.8511	
4.01564	3.64344	117.6	2.80922	
2.53782	2.7939	56.9856	10.9292	
5	4.8404	193.718	0.025471	
3.13912	2.98516	75.0612	7.52243	
0.968514	1.26074	10.1099	30.235	
2.16371	2.60919	45.9581	13.7605	
4.65676	5	186.742	0.117816	
3.02199	3.25735	78.9709	6.94937	



#Generation 31 / 100
currentGen	31
evaluateCount	1550
totalTime	3.03385
firstFrontCount	50
frontCount	1
avgEvalTime	9.67e-06
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
0	0	0	50	
5	5	200	0	
0.393614	0.862612	3.59613	38.3368	
1.45983	1.79635	21.4319	22.7962	
0.938982	0.709746	5.5417	34.8982	
2.69837	2.99392	64.979	9.32187	
4.6949	4.59113	172.482	0.260262	
0.319918	0.420636	1.11713	42.8737	
1.24272	1.69027	17.6054	25.0715	
1.61957	1.87499	24.5544	21.193	
1.72175	1.99005	27.6988	19.8068	
3.81204	3.17176	98.367	4.7537	
3.52128	3.01278	85.9049	6.13567	
2.8149	3.16193	71.6857	8.15319	
3.02199	3.25735	78.9709	6.94937	
3.34575	3.86478	104.522	4.02527	
0.222753	0	0.198476	47.8221	
3.81825	4.00779	122.565	2.38103	
4.66233	4.85362	181.18	0.135448	
0.968514	1.26074	10.1099	30.235	
2.53292	2.93556	60.1329	10.3484	
4.32071	4.08961	141.573	1.29026	
0.336795	0.193171	0.602983	44.8511	
0.422764	0.573148	2.02891	40.5481	
2.70028	2.2113	48.7254	13.0656	
1.17026	1.62912	16.0941	26.0298	
2.58505	2.61273	54.0355	11.531	
1.48543	1.12078	13.8507	27.4005	
4.53561	4.46148	161.906	0.50566	
0.0622723	0.340052	0.478052	46.0963	
4.01564	3.64344	117.6	2.80922	
4.28589	4.44244	152.416	0.82083	
3.13912	2.98516	75.0612	7.52243	
4.53477	4.51106	163.655	0.455496	
1.94607	2.00159	31.1743	18.3169	
4.62172	4.00056	149.459	1.14198	
4.65676	5	186.742	0.117816	
3.63679	4.41293	130.801	2.20299	
3.65405	3.11653	92.2593	5.35904	
0.298149	0.780604	2.79294	39.9107	
0.980931	1.04943	8.25412	31.7599	
0.926901	1.46818	12.0588	29.0639	
2.53143	2.09756	43.2317	14.518	
2.31105	2.11201	39.2063	15.5709	
2.16371	2.60919	45.9581	13.7605	
3.68925	3.02778	91.1119	5.60774	
0.866071	0.927467	6.44109	33.6749	
2.53782	2.7939	56.9856	10.9292	



#Generation 32 / 100
currentGen	32
evaluateCount	1600
totalTime	3.0602
firstFrontCount	50
frontCount	1
avgEvalTime	1.0272e-05
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
5	5	200	0	
0	0	0	50	
3.63679	4.41293	130.801	2.20299	
4.32071	4.08961	141.573	1.29026	
4.01564	3.64344	117.6	2.80922	
0.938982	0.709746	5.5417	34.8982	
1.7211	2.41481	35.1739	17.4344	
0.319918	0.420636	1.11713	42.8737	
3.56555	3.71676	106.11	3.70434	
2.69837	2.99392	64.979	9.32187	
3.52128	3.01278	85.9049	6.13567	
1.94607	2.00159	31.1743	18.3169	
3.02199	3.25735	78.9709	6.94937	
1.48543	1.12078	13.8507	27.4005	
0.222753	0	0.198476	47.8221	
0.448819	0.842964	3.64811	37.9942	
3.81825	4.00779	122.565	2.38103	
0.866071	0.927467	6.44109	33.6749	
4.28589	4.44244	152.416	0.82083	
0.926901	1.46818	12.0588	29.0639	
2.53292	2.93556	60.1329	10.3484	
2.31105	2.11201	39.2063	15.5709	
0.336795	0.193171	0.602983	44.8511	
0.422764	0.573148	2.02891	40.5481	
2.70028	2.2113	48.7254	13.0656	
1.17026	1.62912	16.0941	26.0298	
4.6949	4.59113	172.482	0.260262	
1.43331	1.65514	19.1754	23.9094	
4.57019	4.0495	149.14	1.08819	
4.53561	4.46148	161.906	0.50566	
0.0622723	0.340052	0.478052	46.0963	
4.95528	5	198.219	0.00199976	
5	4.69319	188.104	0.0941328	
1.24272	1.69027	17.6054	25.0715	
4.53477	4.51106	163.655	0.455496	
2.31358	2.79707	52.705	12.0698	
2.71228	3.20108	70.4135	8.46977	
2.53143	2.09756	43.2317	14.518	
2.16371	2.60919	45.9581	13.7605	
0.980931	1.04943	8.25412	31.7599	
1.72175	1.99005	27.6988	19.8068	
2.53782	2.7939	56.9856	10.9292	
1.45983	1.79635	21.4319	22.7962	
4.66233	4.85362	181.18	0.135448	
3.45026	3.51256	96.9694	4.61419	
3.34575	3.86478	104.522	4.02527	
3.51301	3.52046	98.9395	4.40017	
0.968514	1.26074	10.1099	30.235	



#Generation 33 / 100
currentGen	33
evaluateCount	1650
totalTime	3.08725
firstFrontCount	50
frontCount	1
avgEvalTime	1.322e-05
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
0	0	0	50	
5	5	200	0	
3.02199	3.25735	78.9709	6.94937	
0.448819	0.842964	3.64811	37.9942	
2.71228	3.20108	70.4135	8.46977	
3.52128	3.01278	85.9049	6.13567	
0.938982	0.709746	5.5417	34.8982	
1.72175	1.99005	27.6988	19.8068	
2.69837	2.99392	64.979	9.32187	
4.6949	4.59113	172.482	0.260262	
1.94607	2.00159	31.1743	18.3169	
4.74985	4.84292	184.06	0.0872506	
2.31358	2.79707	52.705	12.0698	
4.95528	5	198.219	0.00199976	
1.48543	1.12078	13.8507	27.4005	
0.222753	0	0.198476	47.8221	
4.23093	3.84445	130.722	1.92677	
0.926901	1.46818	12.0588	29.0639	
0.319918	0.420636	1.11713	42.8737	
4.32071	4.08961	141.573	1.29026	
0.968514	1.26074	10.1099	30.235	
3.81825	4.00779	122.565	2.38103	
1.45983	1.79635	21.4319	22.7962	
0.866071	0.927467	6.44109	33.6749	
0.336795	0.193171	0.602983	44.8511	
2.86445	3.93746	94.8347	5.68956	
1.17026	1.62912	16.0941	26.0298	
1.43331	1.65514	19.1754	23.9094	
4.53561	4.46148	161.906	0.50566	
2.31105	2.11201	39.2063	15.5709	
3.56555	3.71676	106.11	3.70434	
0.0622723	0.340052	0.478052	46.0963	
4.66233	4.85362	181.18	0.135448	
2.53292	2.93556	60.1329	10.3484	
1.24272	1.69027	17.6054	25.0715	
2.53782	2.7939	56.9856	10.9292	
1.83767	1.64353	24.3128	21.2663	
0.819018	0.222024	2.88034	40.3097	
4.28589	4.44244	152.416	0.82083	
3.57684	3.9459	113.456	3.13652	
4.57019	4.0495	149.14	1.08819	
4.01564	3.64344	117.6	2.80922	
2.33222	1.82243	35.042	17.214	
2.70028	2.2113	48.7254	13.0656	
0.564671	0.338843	1.73467	41.3985	
4.30034	3.71384	129.142	2.14373	
0.980931	1.04943	8.25412	31.7599	
4.49729	4.57492	164.622	0.433414	



#Generation 34 / 100
currentGen	34
evaluateCount	1700
totalTime	3.11791
firstFrontCount	50
frontCount	1
avgEvalTime	1.4494e-05
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
0	0	0	50	
5	5	200	0	
4.32071	4.08961	141.573	1.29026	
3.13627	2.78588	70.3892	8.37582	
0.448819	0.842964	3.64811	37.9942	
1.83767	1.64353	24.3128	21.2663	
4.74985	4.84292	184.06	0.0872506	
3.56555	3.71676	106.11	3.70434	
2.86445	3.93746	94.8347	5.68956	
4.6949	4.59113	172.482	0.260262	
2.64619	2.14129	46.3498	13.7126	
2.37257	2.74136	52.5764	12.0049	
0.222753	0	0.198476	47.8221	
4.23093	3.84445	130.722	1.92677	
1.45983	1.79635	21.4319	22.7962	
0.819018	0.222024	2.88034	40.3097	
1.72175	1.99005	27.6988	19.8068	
4.28589	4.44244	152.416	0.82083	
3.57684	3.9459	113.456	3.13652	
0.319918	0.420636	1.11713	42.8737	
4.95528	5	198.219	0.00199976	
2.32252	2.16736	40.3662	15.1927	
0.866071	0.927467	6.44109	33.6749	
2.79021	3.44603	78.6416	7.298	
0.56821	0.944261	4.85797	36.0898	
3.81825	4.00779	122.565	2.38103	
2.53782	2.7939	56.9856	10.9292	
2.33222	1.82243	35.042	17.214	
4.53561	4.46148	161.906	0.50566	
0.336795	0.193171	0.602983	44.8511	
0.968514	1.26074	10.1099	30.235	
1.17026	1.62912	16.0941	26.0298	
2.70028	2.2113	48.7254	13.0656	
4.57019	4.0495	149.14	1.08819	
0.0622723	0.340052	0.478052	46.0963	
4.01564	3.64344	117.6	2.80922	
0.564671	0.338843	1.73467	41.3985	
4.49729	4.57492	164.622	0.433414	
2.69837	2.99392	64.979	9.32187	
3.65355	3.40226	99.6954	4.36568	
1.24272	1.69027	17.6054	25.0715	
0.938982	0.709746	5.5417	34.8982	
1.95942	2.3331	37.1306	16.3575	
3.15995	3.46946	88.0897	5.72834	
4.30034	3.71384	129.142	2.14373	
1.94607	2.00159	31.1743	18.3169	
1.48543	1.12078	13.8507	27.4005	
1.13625	0.874854	8.22575	31.9454	



#Generation 35 / 100
currentGen	35
evaluateCount	1750
totalTime	3.14947
firstFrontCount	50
frontCount	1
avgEvalTime	1.6132e-05
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
0	0	0	50	
5	5	200	0	
3.15995	3.46946	88.0897	5.72834	
1.48543	1.12078	13.8507	27.4005	
2.53782	2.7939	56.9856	10.9292	
3.13627	2.78588	70.3892	8.37582	
3.65355	3.40226	99.6954	4.36568	
0.448819	0.842964	3.64811	37.9942	
3.56555	3.71676	106.11	3.70434	
1.72175	1.99005	27.6988	19.8068	
1.83767	1.64353	24.3128	21.2663	
2.79021	3.44603	78.6416	7.298	
1.94607	2.00159	31.1743	18.3169	
2.86445	3.93746	94.8347	5.68956	
0.222753	0	0.198476	47.8221	
1.24272	1.69027	17.6054	25.0715	
4.32071	4.08961	141.573	1.29026	
4.28589	4.44244	152.416	0.82083	
1.30102	0.939551	10.3017	30.1697	
3.57684	3.9459	113.456	3.13652	
0.319918	0.420636	1.11713	42.8737	
5	4.7582	190.562	0.0584656	
0.866071	0.927467	6.44109	33.6749	
2.99327	2.67579	64.478	9.42893	
2.32252	2.16736	40.3662	15.1927	
1.13625	0.874854	8.22575	31.9454	
2.33222	1.82243	35.042	17.214	
4.53561	4.46148	161.906	0.50566	
0.336795	0.193171	0.602983	44.8511	
4.30988	3.93091	136.108	1.61922	
1.17026	1.62912	16.0941	26.0298	
1.72729	1.46991	20.5766	23.1722	
4.57019	4.0495	149.14	1.08819	
2.37257	2.74136	52.5764	12.0049	
3.12908	3.04495	76.2513	7.32258	
0.56821	0.944261	4.85797	36.0898	
0.0622723	0.340052	0.478052	46.0963	
4.75865	4.75358	180.965	0.118973	
3.81825	4.00779	122.565	2.38103	
4.01564	3.64344	117.6	2.80922	
0.819018	0.222024	2.88034	40.3097	
1.45983	1.79635	21.4319	22.7962	
1.82099	2.8438	45.6128	14.7553	
4.23093	3.84445	130.722	1.92677	
4.6949	4.59113	172.482	0.260262	
0.564671	0.338843	1.73467	41.3985	
2.69837	2.99392	64.979	9.32187	
3.93959	4.02515	126.889	2.0748	



#Generation 36 / 100
currentGen	36
evaluateCount	1800
totalTime	3.3257
firstFrontCount	50
frontCount	1
avgEvalTime	9.868e-06
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
0	0	0	50	
5	5	200	0	
2.37257	2.74136	52.5764	12.0049	
4.53561	4.46148	161.906	0.50566	
4.6949	4.59113	172.482	0.260262	
2.57817	2.1084	44.3692	14.2266	
3.13627	2.78588	70.3892	8.37582	
2.32252	2.16736	40.3662	15.1927	
3.56555	3.71676	106.11	3.70434	
2.33222	1.82243	35.042	17.214	
1.83767	1.64353	24.3128	21.2663	
2.53782	2.7939	56.9856	10.9292	
1.24272	1.69027	17.6054	25.0715	
3.65355	3.40226	99.6954	4.36568	
4.32071	4.08961	141.573	1.29026	
4.28589	4.44244	152.416	0.82083	
3.57684	3.9459	113.456	3.13652	
0.319918	0.420636	1.11713	42.8737	
4.75865	4.75358	180.965	0.118973	
0.56821	0.944261	4.85797	36.0898	
1.48543	1.12078	13.8507	27.4005	
5	4.7582	190.562	0.0584656	
0.336795	0.193171	0.602983	44.8511	
1.46197	0.995117	12.5104	28.5568	
4.30988	3.93091	136.108	1.61922	
1.17026	1.62912	16.0941	26.0298	
1.72729	1.46991	20.5766	23.1722	
4.57019	4.0495	149.14	1.08819	
3.12908	3.04495	76.2513	7.32258	
0.866071	0.927467	6.44109	33.6749	
0.0622723	0.340052	0.478052	46.0963	
4.01564	3.64344	117.6	2.80922	
0.448819	0.842964	3.64811	37.9942	
1.94607	2.00159	31.1743	18.3169	
3.75687	3.14265	95.9612	4.99513	
1.13625	0.874854	8.22575	31.9454	
1.45983	1.79635	21.4319	22.7962	
0.95468	0.688286	5.5406	34.9555	
3.70094	2.69338	83.8051	7.00804	
4.23093	3.84445	130.722	1.92677	
2.29413	3.24497	63.1714	10.4019	
1.30102	0.939551	10.3017	30.1697	
0.564671	0.338843	1.73467	41.3985	
1.72175	1.99005	27.6988	19.8068	
3.57546	3.1946	91.9576	5.28877	
2.69837	2.99392	64.979	9.32187	
0.633011	0.586176	2.97722	38.5524	
4.65892	5	186.822	0.116337	



#Generation 37 / 100
currentGen	37
evaluateCount	1850
totalTime	3.34893
firstFrontCount	50
frontCount	1
avgEvalTime	9.362e-06
#end
Var1	Var2	Obj1	Obj2	
5	5	200	0	
0	0	0	50	
0	0	0	50	
5	5	200	0	
3.70094	2.69338	83.8051	7.00804	
4.53561	4.46148	161.906	0.50566	
0.0622723	0.340052	0.478052	46.0963	
3.57546	3.1946	91.9576	5.28877	
0.564671	0.338843	1.73467	41.3985	
3.12908	3.04495	76.2513	7.32258	
4.6949	4.59113	172.482	0.260262	
4.28589	4.44244	152.416	0.82083	
1.83767	1.64353	24.3128	21.2663	
1.30102	0.939551	10.3017	30.1697	
4.01564	3.64344	117.6	2.80922	
4.50992	3.44828	128.92	2.64802	
0.633011	0.586176	2.97722	38.5524	
1.72175	1.99005	27.6988	19.8068	
3.57684	3.9459	113.456	3.13652	
3.13627	2.78588	70.3892	8.37582	
1.46197	0.995117	12.5104	28.5568	
3.65355	3.40226	99.6954	4.36568	
2.96662	2.53679	60.9445	10.202	
0.866071	0.927467	6.44109	33.6749	
1.48543	1.12078	13.8507	27.4005	
1.72729	1.46991	20.5766	23.1722	
4.35697	4.18197	145.888	1.08266	
0.319918	0.420636	1.11713	42.8737	
2.69837	2.99392	64.979	9.32187	
4.30988	3.93091	136.108	1.61922	
1.24272	1.69027	17.6054	25.0715	
3.75687	3.14265	95.9612	4.99513	
1.45983	1.79635	21.4319	22.7962	
4.23093	3.84445	130.722	1.92677	
2.22858	2.19271	39.0982	15.5617	
0.95468	0.688286	5.5406	34.9555	
2.53782	2.7939	56.9856	10.9292	
2.09442	2.11404	35.4231	16.7712	
0.56821	0.944261	4.85797	36.0898	
3.56555	3.71676	106.11	3.70434	
2.37257	2.74136	52.5764	12.0049	
4.65892	5	186.822	0.116337	
1.13625	0.874854	8.22575	31.9454	
1.96377	1.89744	29.8267	18.8446	
3.03763	2.76327	67.4513	8.85388	
1.94607	2.00159	31.1743	18.3169	
3.58339	3.67933	105.513	3.75095	
4.93541	4.52632	179.383	0.228549	
0.591351	0.789686	3.8932	37.1629	
2.79136	2.44129	55.0065	11.4251	



#Generation 38 / 100
currentGen	38
evaluateCount	1900
totalTime	3.37161
firstFrontCount	50
frontCount	1
avgEvalTime	1.2302e-05
#end
Var1	Var2	Obj1	Obj2	
0	0	0	50	
5	5	200	0	
0	0	0	50	
5	5	200	0	
2.22858	2.19271	39.0982	15.5617	
1.96326	2.93361	49.8419	13.4917	
4.53561	4.46148	161.906	0.50566	
4.37522	4.34554	152.105	0.818663	
3.52982	4.37202	126.297	2.55578	
0.0622723	0.340052	0.478052	46.0963	
4.30988	3.93091	136.108	1.61922	
1.30102	0.939551	10.3017	30.1697	
3.70094	2.69338	83.8051	7.00804	
4.01564	3.64344	117.6	2.80922	
0.319918	0.420636	1.11713	42.8737	
3.57684	3.9459	113.456	3.13652	
3.07489	3.6396	90.8067	5.55672	
4.65892	5	186.822	0.116337	
4.93541	4.52632	179.383	0.228549	
0.564671	0.338843	1.73467	41.3985	
4.83671	5	193.575	0.0266627	
4.23093	3.84445	130.722	1.92677	
