#NSGA2
popsize 50
maxGen 100
numVar 2
numObj 2
numCons 2
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	50
totalTime	0.0483512
firstFrontCount	1
frontCount	50
avgEvalTime	0.000446584
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.483112	0.878283	0.483112	0.878283	0	0	
0.484925	0.872299	0.484925	0.872299	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.74536	0.758226	0.74536	0.758226	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.219209	0.935979	0.219209	0.935979	0	0	
0.840807	0.491491	0.840807	0.491491	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.586883	0.779209	0.586883	0.779209	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.474209	0.920638	0.474209	0.920638	0	0	
0.0792639	1.05527	0.0792639	1.05527	0	0	
1.06869	0.111469	1.06869	0.111469	0	0	
0.958539	0.290001	0.958539	0.290001	0	0	
0.266494	0.987947	0.266494	0.987947	0	0	
0.937523	0.475693	0.937523	0.475693	0	0	
0.765569	0.747145	0.765569	0.747145	0	0	
0.776984	0.618208	0.776984	0.618208	0	0	
0.824043	0.505916	0.824043	0.505916	0	0	
0.488895	0.881925	0.488895	0.881925	0	0	
0.580538	0.791588	0.580538	0.791588	0	0	
0.417137	0.961503	0.417137	0.961503	0	0	



#Generation 53 / 100
currentGen	53
evaluateCount	2650
totalTime	2.81095
firstFrontCount	40
frontCount	2
avgEvalTime	5.162e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.759683	0.734498	0.759683	0.734498	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.196632	0.955074	0.196632	0.955074	0	0	
0.972922	0.172712	0.972922	0.172712	0	0	
0.176357	0.967352	0.176357	0.967352	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.858624	0.484258	0.858624	0.484258	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.477129	0.905759	0.477129	0.905759	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.0789128	1.0137	0.0789128	1.0137	0	0	
0.942964	0.179956	0.942964	0.179956	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.209899	0.952473	0.209899	0.952473	0	0	
0.483112	0.878283	0.483112	0.878283	0	0	
0.484925	0.872299	0.484925	0.872299	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.74536	0.758226	0.74536	0.758226	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.219209	0.935979	0.219209	0.935979	0	0	
0.840807	0.491491	0.840807	0.491491	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.586883	0.779209	0.586883	0.779209	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.474209	0.920638	0.474209	0.920638	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
1.06869	0.111469	1.06869	0.111469	0	0	
0.0792639	1.05527	0.0792639	1.05527	0	0	
0.958539	0.290001	0.958539	0.290001	0	0	
0.765569	0.747145	0.765569	0.747145	0	0	
0.580538	0.791588	0.580538	0.791588	0	0	
0.417137	0.961503	0.417137	0.961503	0	0	
0.776984	0.618208	0.776984	0.618208	0	0	
0.824043	0.505916	0.824043	0.505916	0	0	
0.266494	0.987947	0.266494	0.987947	0	0	
0.941393	0.469333	0.941393	0.469333	0	0	



#Generation 54 / 100
currentGen	54
evaluateCount	2700
totalTime	2.83594
firstFrontCount	40
frontCount	2
avgEvalTime	5.068e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.759683	0.734498	0.759683	0.734498	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.196632	0.955074	0.196632	0.955074	0	0	
0.972922	0.172712	0.972922	0.172712	0	0	
0.176357	0.967352	0.176357	0.967352	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.858624	0.484258	0.858624	0.484258	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.477129	0.905759	0.477129	0.905759	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.0789128	1.0137	0.0789128	1.0137	0	0	
0.942964	0.179956	0.942964	0.179956	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.209899	0.952473	0.209899	0.952473	0	0	
0.483112	0.878283	0.483112	0.878283	0	0	
0.484925	0.872299	0.484925	0.872299	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.74536	0.758226	0.74536	0.758226	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.219209	0.935979	0.219209	0.935979	0	0	
0.840807	0.491491	0.840807	0.491491	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.586883	0.779209	0.586883	0.779209	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.474209	0.920638	0.474209	0.920638	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.0792639	1.05527	0.0792639	1.05527	0	0	
1.06869	0.111469	1.06869	0.111469	0	0	
0.958539	0.290001	0.958539	0.290001	0	0	
0.266494	0.987947	0.266494	0.987947	0	0	
0.417137	0.961503	0.417137	0.961503	0	0	
0.765569	0.747145	0.765569	0.747145	0	0	
0.941393	0.469333	0.941393	0.469333	0	0	
0.562932	0.86154	0.562932	0.86154	0	0	
0.580538	0.791588	0.580538	0.791588	0	0	
0.824043	0.505916	0.824043	0.505916	0	0	



#Generation 55 / 100
currentGen	55
evaluateCount	2750
totalTime	2.86249
firstFrontCount	42
frontCount	2
avgEvalTime	5.244e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.759683	0.734498	0.759683	0.734498	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.196632	0.955074	0.196632	0.955074	0	0	
0.972922	0.172712	0.972922	0.172712	0	0	
0.176357	0.967352	0.176357	0.967352	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.858624	0.484258	0.858624	0.484258	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.477129	0.905759	0.477129	0.905759	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.0789128	1.0137	0.0789128	1.0137	0	0	
0.942964	0.179956	0.942964	0.179956	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.209899	0.952473	0.209899	0.952473	0	0	
0.483112	0.878283	0.483112	0.878283	0	0	
0.484925	0.872299	0.484925	0.872299	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.74536	0.758226	0.74536	0.758226	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.219209	0.935979	0.219209	0.935979	0	0	
0.840807	0.491491	0.840807	0.491491	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.586883	0.779209	0.586883	0.779209	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.474209	0.920638	0.474209	0.920638	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.0651162	1.04015	0.0651162	1.04015	0	0	
0.979068	0.164911	0.979068	0.164911	0	0	
1.06869	0.111469	1.06869	0.111469	0	0	
0.0792639	1.05527	0.0792639	1.05527	0	0	
0.958539	0.290001	0.958539	0.290001	0	0	
0.765569	0.747145	0.765569	0.747145	0	0	
0.209169	0.973955	0.209169	0.973955	0	0	
0.417137	0.961503	0.417137	0.961503	0	0	
0.941393	0.469333	0.941393	0.469333	0	0	
0.580538	0.791588	0.580538	0.791588	0	0	



#Generation 56 / 100
currentGen	56
evaluateCount	2800
totalTime	2.97303
firstFrontCount	43
frontCount	2
avgEvalTime	5.826e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.759683	0.734498	0.759683	0.734498	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.196632	0.955074	0.196632	0.955074	0	0	
0.972922	0.172712	0.972922	0.172712	0	0	
0.176357	0.967352	0.176357	0.967352	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.858624	0.484258	0.858624	0.484258	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.477129	0.905759	0.477129	0.905759	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.0789128	1.0137	0.0789128	1.0137	0	0	
0.942964	0.179956	0.942964	0.179956	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.209899	0.952473	0.209899	0.952473	0	0	
0.483112	0.878283	0.483112	0.878283	0	0	
0.484925	0.872299	0.484925	0.872299	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.74536	0.758226	0.74536	0.758226	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.219209	0.935979	0.219209	0.935979	0	0	
0.840807	0.491491	0.840807	0.491491	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.586883	0.779209	0.586883	0.779209	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.474209	0.920638	0.474209	0.920638	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.0651162	1.04015	0.0651162	1.04015	0	0	
0.979068	0.164911	0.979068	0.164911	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.0792639	1.05527	0.0792639	1.05527	0	0	
1.06869	0.111469	1.06869	0.111469	0	0	
0.958539	0.290001	0.958539	0.290001	0	0	
0.844277	0.609395	0.844277	0.609395	0	0	
0.765569	0.747145	0.765569	0.747145	0	0	
0.941393	0.469333	0.941393	0.469333	0	0	
0.209169	0.973955	0.209169	0.973955	0	0	



#Generation 57 / 100
currentGen	57
evaluateCount	2850
totalTime	3.00203
firstFrontCount	44
frontCount	2
avgEvalTime	4.672e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.759683	0.734498	0.759683	0.734498	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.196632	0.955074	0.196632	0.955074	0	0	
0.972922	0.172712	0.972922	0.172712	0	0	
0.176357	0.967352	0.176357	0.967352	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.858624	0.484258	0.858624	0.484258	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.477129	0.905759	0.477129	0.905759	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.0789128	1.0137	0.0789128	1.0137	0	0	
0.942964	0.179956	0.942964	0.179956	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.209899	0.952473	0.209899	0.952473	0	0	
0.483112	0.878283	0.483112	0.878283	0	0	
0.484925	0.872299	0.484925	0.872299	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.74536	0.758226	0.74536	0.758226	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.219209	0.935979	0.219209	0.935979	0	0	
0.840807	0.491491	0.840807	0.491491	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.586883	0.779209	0.586883	0.779209	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.474209	0.920638	0.474209	0.920638	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.0651162	1.04015	0.0651162	1.04015	0	0	
0.979068	0.164911	0.979068	0.164911	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.123198	0.989827	0.123198	0.989827	0	0	
1.06869	0.111469	1.06869	0.111469	0	0	
0.0792639	1.05527	0.0792639	1.05527	0	0	
0.50146	0.921251	0.50146	0.921251	0	0	
0.765569	0.747145	0.765569	0.747145	0	0	
0.209169	0.973955	0.209169	0.973955	0	0	
0.844277	0.609395	0.844277	0.609395	0	0	



#Generation 58 / 100
currentGen	58
evaluateCount	2900
totalTime	3.02808
firstFrontCount	44
frontCount	2
avgEvalTime	5.878e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.759683	0.734498	0.759683	0.734498	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.196632	0.955074	0.196632	0.955074	0	0	
0.972922	0.172712	0.972922	0.172712	0	0	
0.176357	0.967352	0.176357	0.967352	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.858624	0.484258	0.858624	0.484258	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.477129	0.905759	0.477129	0.905759	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.0789128	1.0137	0.0789128	1.0137	0	0	
0.942964	0.179956	0.942964	0.179956	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.209899	0.952473	0.209899	0.952473	0	0	
0.483112	0.878283	0.483112	0.878283	0	0	
0.484925	0.872299	0.484925	0.872299	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.74536	0.758226	0.74536	0.758226	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.219209	0.935979	0.219209	0.935979	0	0	
0.840807	0.491491	0.840807	0.491491	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.586883	0.779209	0.586883	0.779209	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.474209	0.920638	0.474209	0.920638	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.0651162	1.04015	0.0651162	1.04015	0	0	
0.979068	0.164911	0.979068	0.164911	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.123198	0.989827	0.123198	0.989827	0	0	
0.0792639	1.05527	0.0792639	1.05527	0	0	
1.06869	0.111469	1.06869	0.111469	0	0	
0.971517	0.425585	0.971517	0.425585	0	0	
0.209169	0.973955	0.209169	0.973955	0	0	
0.765569	0.747145	0.765569	0.747145	0	0	
0.50146	0.921251	0.50146	0.921251	0	0	



#Generation 59 / 100
currentGen	59
evaluateCount	2950
totalTime	3.05293
firstFrontCount	45
frontCount	2
avgEvalTime	5.048e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.759683	0.734498	0.759683	0.734498	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.196632	0.955074	0.196632	0.955074	0	0	
0.972922	0.172712	0.972922	0.172712	0	0	
0.176357	0.967352	0.176357	0.967352	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.858624	0.484258	0.858624	0.484258	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.477129	0.905759	0.477129	0.905759	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.0789128	1.0137	0.0789128	1.0137	0	0	
0.942964	0.179956	0.942964	0.179956	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.209899	0.952473	0.209899	0.952473	0	0	
0.483112	0.878283	0.483112	0.878283	0	0	
0.484925	0.872299	0.484925	0.872299	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.74536	0.758226	0.74536	0.758226	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.219209	0.935979	0.219209	0.935979	0	0	
0.840807	0.491491	0.840807	0.491491	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.586883	0.779209	0.586883	0.779209	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.474209	0.920638	0.474209	0.920638	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.0651162	1.04015	0.0651162	1.04015	0	0	
0.979068	0.164911	0.979068	0.164911	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.123198	0.989827	0.123198	0.989827	0	0	
0.487504	0.870474	0.487504	0.870474	0	0	
1.06869	0.111469	1.06869	0.111469	0	0	
0.0792639	1.05527	0.0792639	1.05527	0	0	
0.209169	0.973955	0.209169	0.973955	0	0	
0.971517	0.425585	0.971517	0.425585	0	0	
0.814645	0.672734	0.814645	0.672734	0	0	



#Generation 60 / 100
currentGen	60
evaluateCount	3000
totalTime	3.07642
firstFrontCount	47
frontCount	2
avgEvalTime	5.028e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.759683	0.734498	0.759683	0.734498	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.196632	0.955074	0.196632	0.955074	0	0	
0.972922	0.172712	0.972922	0.172712	0	0	
0.176357	0.967352	0.176357	0.967352	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.858624	0.484258	0.858624	0.484258	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.477129	0.905759	0.477129	0.905759	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.0789128	1.0137	0.0789128	1.0137	0	0	
0.942964	0.179956	0.942964	0.179956	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.209899	0.952473	0.209899	0.952473	0	0	
0.483112	0.878283	0.483112	0.878283	0	0	
0.484925	0.872299	0.484925	0.872299	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.74536	0.758226	0.74536	0.758226	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.219209	0.935979	0.219209	0.935979	0	0	
0.840807	0.491491	0.840807	0.491491	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.586883	0.779209	0.586883	0.779209	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.474209	0.920638	0.474209	0.920638	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.0651162	1.04015	0.0651162	1.04015	0	0	
0.979068	0.164911	0.979068	0.164911	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.123198	0.989827	0.123198	0.989827	0	0	
0.487504	0.870474	0.487504	0.870474	0	0	
0.954477	0.177695	0.954477	0.177695	0	0	
0.211844	0.945329	0.211844	0.945329	0	0	
0.0792639	1.05527	0.0792639	1.05527	0	0	
1.06869	0.111469	1.06869	0.111469	0	0	
0.718071	0.846394	0.718071	0.846394	0	0	



#Generation 61 / 100
currentGen	61
evaluateCount	3050
totalTime	3.17328
firstFrontCount	46
frontCount	2
avgEvalTime	5.642e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.759683	0.734498	0.759683	0.734498	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.972922	0.172712	0.972922	0.172712	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.858624	0.484258	0.858624	0.484258	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.477129	0.905759	0.477129	0.905759	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.0789128	1.0137	0.0789128	1.0137	0	0	
0.942964	0.179956	0.942964	0.179956	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.483112	0.878283	0.483112	0.878283	0	0	
0.484925	0.872299	0.484925	0.872299	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.74536	0.758226	0.74536	0.758226	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.219209	0.935979	0.219209	0.935979	0	0	
0.840807	0.491491	0.840807	0.491491	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.586883	0.779209	0.586883	0.779209	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.474209	0.920638	0.474209	0.920638	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.0651162	1.04015	0.0651162	1.04015	0	0	
0.979068	0.164911	0.979068	0.164911	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.123198	0.989827	0.123198	0.989827	0	0	
0.487504	0.870474	0.487504	0.870474	0	0	
0.954477	0.177695	0.954477	0.177695	0	0	
0.197253	0.944949	0.197253	0.944949	0	0	
0.173102	0.955046	0.173102	0.955046	0	0	
0.826362	0.501245	0.826362	0.501245	0	0	
1.06869	0.111469	1.06869	0.111469	0	0	
0.0792639	1.05527	0.0792639	1.05527	0	0	
0.986859	0.405891	0.986859	0.405891	0	0	
0.718071	0.846394	0.718071	0.846394	0	0	



#Generation 62 / 100
currentGen	62
evaluateCount	3100
totalTime	3.19988
firstFrontCount	46
frontCount	2
avgEvalTime	5.404e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.759683	0.734498	0.759683	0.734498	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.972922	0.172712	0.972922	0.172712	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.858624	0.484258	0.858624	0.484258	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.477129	0.905759	0.477129	0.905759	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.0789128	1.0137	0.0789128	1.0137	0	0	
0.942964	0.179956	0.942964	0.179956	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.483112	0.878283	0.483112	0.878283	0	0	
0.484925	0.872299	0.484925	0.872299	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.74536	0.758226	0.74536	0.758226	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.219209	0.935979	0.219209	0.935979	0	0	
0.840807	0.491491	0.840807	0.491491	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
